Codigo de Cliente,Tipo de Transaccion,Codigo de Transaccion,Monto,Fecha de Documento,Libro Mayor,Fecha de Pago
0000510878,RV,0153415431,0.88,2020-11-23,0012101300,
0000510878,RV,0153415441,0.03,2020-11-23,0012101300,
0000510878,RV,0153415451,29.79,2020-11-23,0012101300,
0000510878,RV,0153415461,104.97,2020-11-23,0012101300,
0000510878,RV,0153415471,0.12,2020-11-23,0012101300,
0000510878,RV,0153415481,4.66,2020-11-23,0012101300,
0000510878,RV,0153415491,0.25,2020-11-23,0012101300,
0000510878,RV,0153415501,1.32,2020-11-23,0012101300,
0000510878,RV,0153415511,0.02,2020-11-23,0012101300,
0000510878,RV,0153415521,0.02,2020-11-23,0012101300,
0000510878,RV,0153415531,1.94,2020-11-23,0012101300,
0000510878,RV,0153415541,0.25,2020-11-23,0012101300,
0000510878,RV,0153415551,9.42,2020-11-23,0012101300,
0000510878,RV,0153415561,0.67,2020-11-23,0012101300,
0000510878,RV,0153415571,1.58,2020-11-23,0012101300,
0000512170,RV,0153415581,26.18,2020-11-23,0012101300,
0000512170,RV,0153415591,40.06,2020-11-23,0012101300,
0000512170,RV,0153416101,140.40,2020-11-23,0012101300,
0000512170,RV,0153416111,29.40,2020-11-23,0012101300,
0000512767,RV,0153416121,77.79,2020-11-24,0012101300,
0000507418,RV,0153420279,5.33,2020-11-29,0012101300,
0000509282,RV,0153420289,0.78,2020-11-29,0012101300,
0000500307,ZT,0153450495,5038347.87,2020-11-27,0012100400,
0000510878,RV,0153457204,0.00,2020-11-24,0012101300,
0000510878,RV,0153457214,3.21,2020-11-24,0012101300,
0000510878,RV,0153457224,2.69,2020-11-24,0012101300,
0000510878,RV,0153457234,0.01,2020-11-24,0012101300,
0000510878,RV,0153457244,0.71,2020-11-24,0012101300,
0000510878,RV,0153457254,0.36,2020-11-24,0012101300,
0000510878,RV,0153457264,0.09,2020-11-24,0012101300,
0000510878,RV,0153457274,0.29,2020-11-24,0012101300,
0000510878,RV,0153457284,0.08,2020-11-24,0012101300,
0000510878,RV,0153457294,0.28,2020-11-24,0012101300,
0000510878,RV,0153457304,0.59,2020-11-24,0012101300,
0000510878,RV,0153457314,0.01,2020-11-24,0012101300,
0000510878,RV,0153457324,0.35,2020-11-24,0012101300,
0000510878,RV,0153457334,0.43,2020-11-24,0012101300,
0000510878,RV,0153457344,0.40,2020-11-24,0012101300,
0000510878,RV,0153457354,0.34,2020-11-24,0012101300,
0000510878,RV,0153457364,0.11,2020-11-24,0012101300,
0000510878,RV,0153457374,0.03,2020-11-24,0012101300,
0000510878,RV,0153457384,0.00,2020-11-24,0012101300,
0000510878,RV,0153457394,0.47,2020-11-24,0012101300,
0000510878,RV,0153457404,0.23,2020-11-24,0012101300,
0000510878,RV,0153457414,0.47,2020-11-24,0012101300,
0000510878,RV,0153457424,0.03,2020-11-24,0012101300,
0000510878,RV,0153457434,0.83,2020-11-24,0012101300,
0000510878,RV,0153457444,0.22,2020-11-24,0012101300,
0000510878,RV,0153457454,0.07,2020-11-24,0012101300,
0000510878,RV,0153457464,0.50,2020-11-24,0012101300,
0000510878,RV,0153457474,0.01,2020-11-24,0012101300,
0000510878,RV,0153457484,0.04,2020-11-24,0012101300,
0000510878,RV,0153457494,1.33,2020-11-24,0012101300,
0000505423,RV,0153457514,2.96,2020-12-24,0012101300,
0000512170,RV,0153457524,18.91,2020-12-24,0012101300,
0000500248,RV,0153458132,1.29,2020-12-01,0012101300,
0000509282,RV,0153458176,127.48,2020-11-30,0012101300,
0000511113,RV,0153458190,0.32,2020-11-30,0012101300,
0000505063,RV,0153458205,84.80,2020-11-25,0012101300,
0000505063,RV,0153458215,22.07,2020-11-25,0012101300,
0000505063,RV,0153458225,81.28,2020-11-25,0012101300,
0000506340,RV,0153458235,24.42,2020-11-25,0012101300,
0000507418,RV,0153458245,1.99,2020-11-24,0012101300,
0000507418,RV,0153458255,5.33,2020-11-24,0012101300,
0000509282,RV,0153458274,5.91,2020-11-25,0012101300,
0000509282,RV,0153458284,289.40,2020-11-25,0012101300,
0000512170,RV,0153458296,95.32,2020-11-24,0012101300,
0000512170,RV,0153458306,16.08,2020-11-24,0012101300,
0000512170,RV,0153458316,11.39,2020-11-24,0012101300,
0000512170,RV,0153458326,2.19,2020-11-24,0012101300,
0000512170,RV,0153458336,3.94,2020-11-24,0012101300,
0000513876,RV,0153458346,6311.52,2020-11-25,0012100400,
0000515956,RV,0153458356,67.86,2020-11-24,0012101300,
0000500248,RV,0153458366,70.46,2020-12-14,0012101300,
0000500248,RV,0153458376,6.56,2020-12-14,0012101300,
0000502401,RV,0153458386,6.10,2020-12-13,0012101300,
0000507149,RV,0153458397,24.67,2020-12-13,0012101300,
0000510878,RV,0153467262,166.09,2020-12-28,0012101300,
0000507149,RV,0153467407,1.36,2020-11-25,0012101300,
0000507149,RV,0153467417,25.11,2020-11-25,0012101300,
0000507149,RV,0153467427,6.81,2020-11-25,0012101300,
0000507418,RV,0153467437,13.64,2020-11-25,0012101300,
0000507418,RV,0153467447,19.51,2020-11-25,0012101300,
0000507418,RV,0153467457,12.43,2020-11-25,0012101300,
0000509282,RV,0153467467,2.52,2020-11-25,0012101300,
0000511128,RV,0153467477,0.24,2020-11-25,0012101300,
0000511128,RV,0153467487,0.29,2020-11-25,0012101300,
0000500248,RV,0153467509,79.63,2020-12-07,0012101300,
0000504587,RV,0153467519,1.74,2020-12-07,0012101300,
0000505063,RV,0153467530,13.05,2020-12-07,0012101300,
0000505619,RV,0153467540,0.27,2020-12-07,0012101300,
0000511113,RV,0153467551,1.98,2020-12-07,0012101300,
0000512170,RV,0153467561,2.92,2020-12-06,0012101300,
0000512170,RV,0153467571,0.73,2020-12-06,0012101300,
0000515391,RV,0153467581,182.89,2020-12-07,0012101300,
0000511534,RV,0153495185,2040.86,2020-11-30,0012100400,
0000512170,RV,0153495195,16.08,2020-11-30,0012101300,
0000502397,RV,0153497314,16.11,2020-11-30,0012101300,
0000507149,RV,0153497327,10.57,2020-11-30,0012101300,
0000507149,RV,0153497337,7.96,2020-11-30,0012101300,
0000507149,RV,0153497347,2.97,2020-11-30,0012101300,
0000507149,RV,0153497357,5.97,2020-11-30,0012101300,
0000507149,RV,0153497367,12.76,2020-11-30,0012101300,
0000500248,RV,0153498951,268.96,2020-12-07,0012101300,
0000500248,RV,0153498961,61.18,2020-12-07,0012101300,
0000504587,RV,0153498971,67.58,2020-12-07,0012101300,
0000511887,RV,0153498981,211.33,2020-12-07,0012101300,
0000500308,ZT,0153498993,82774.39,2020-12-15,0012100400,
0000511128,RV,0153499060,6.02,2020-12-30,0012101300,
0000500248,RV,0153499101,25.02,2020-11-26,0012101300,
0000500248,RV,0153499115,4.92,2020-11-26,0012101300,
0000502397,RV,0153499140,8.05,2020-11-26,0012101300,
0000505063,RV,0153499162,18.61,2020-11-26,0012101300,
0000505063,RV,0153499172,5.13,2020-11-26,0012101300,
0000505063,RV,0153499182,74.43,2020-11-26,0012101300,
0000505063,RV,0153499192,2.54,2020-11-26,0012101300,
0000510878,RV,0153513904,0.01,2020-11-25,0012101300,
0000510878,RV,0153513914,0.26,2020-11-25,0012101300,
0000510878,RV,0153513924,0.14,2020-11-25,0012101300,
0000510878,RV,0153513934,2.83,2020-11-25,0012101300,
0000510878,RV,0153513944,0.68,2020-11-25,0012101300,
0000510878,RV,0153513954,1.01,2020-11-25,0012101300,
0000510878,RV,0153513964,0.33,2020-11-25,0012101300,
0000510878,RV,0153513974,0.21,2020-11-25,0012101300,
0000510878,RV,0153513984,1.62,2020-11-25,0012101300,
0000510878,RV,0153513994,0.02,2020-11-25,0012101300,
0000510878,RV,0153515304,0.29,2020-11-25,0012101300,
0000510878,RV,0153515314,0.09,2020-11-25,0012101300,
0000510878,RV,0153515324,12.01,2020-11-25,0012101300,
0000510878,RV,0153515334,0.40,2020-11-25,0012101300,
0000510878,RV,0153515344,0.52,2020-11-25,0012101300,
0000510878,RV,0153515354,0.00,2020-11-25,0012101300,
0000510878,RV,0153515364,0.12,2020-11-25,0012101300,
0000510878,RV,0153515374,0.12,2020-11-25,0012101300,
0000510878,RV,0153515384,0.02,2020-11-25,0012101300,
0000510878,RV,0153515394,31.71,2020-11-25,0012101300,
0000510878,RV,0153515404,53.29,2020-11-25,0012101300,
0000510878,RV,0153515414,0.21,2020-11-25,0012101300,
0000510878,RV,0153515424,0.03,2020-11-25,0012101300,
0000510878,RV,0153515434,1.35,2020-11-25,0012101300,
0000510878,RV,0153515444,11.78,2020-11-25,0012101300,
0000510878,RV,0153515454,0.78,2020-11-25,0012101300,
0000510878,RV,0153515464,0.27,2020-11-25,0012101300,
0000510878,RV,0153515474,0.03,2020-11-25,0012101300,
0000510878,RV,0153515484,0.01,2020-11-25,0012101300,
0000510878,RV,0153515494,0.20,2020-11-25,0012101300,
0000510878,RV,0153515504,1.78,2020-11-25,0012101300,
0000510878,RV,0153515514,0.01,2020-11-25,0012101300,
0000510878,RV,0153515524,1.00,2020-11-25,0012101300,
0000515391,RV,0153515534,172.17,2020-11-26,0012101300,
0000515956,RV,0153515544,1.39,2020-11-25,0012101300,
0000512767,RV,0153515807,0.00,2020-11-20,0012101300,
0000512767,RV,0153515817,0.00,2020-11-20,0012101300,
0000512767,RV,0153515827,0.00,2020-11-20,0012101300,
0000512767,RV,0153515837,0.03,2020-11-20,0012101300,
0000512767,RV,0153515847,0.00,2020-11-20,0012101300,
0000512767,RV,0153515857,0.04,2020-11-20,0012101300,
0000512767,RV,0153515867,0.00,2020-11-23,0012101300,
0000512767,RV,0153515877,0.27,2020-11-23,0012101300,
0000512767,RV,0153515887,0.01,2020-11-23,0012101300,
0000512767,RV,0153515897,0.69,2020-11-23,0012101300,
0000512767,RV,0153515907,0.01,2020-11-23,0012101300,
0000512767,RV,0153515917,15.01,2020-11-23,0012101300,
0000512767,RV,0153515927,0.52,2020-11-23,0012101300,
0000512767,RV,0153515937,0.22,2020-11-23,0012101300,
0000512767,RV,0153515947,0.21,2020-11-23,0012101300,
0000512767,RV,0153515957,0.01,2020-11-23,0012101300,
0000512767,RV,0153515967,0.28,2020-11-23,0012101300,
0000512767,RV,0153515977,0.01,2020-11-23,0012101300,
0000512767,RV,0153515987,0.14,2020-11-23,0012101300,
0000512767,RV,0153515997,0.00,2020-11-23,0012101300,
0000512767,RV,0153516007,0.06,2020-11-23,0012101300,
0000512767,RV,0153516017,0.01,2020-11-23,0012101300,
0000512767,RV,0153516027,0.73,2020-11-23,0012101300,
0000512767,RV,0153516037,0.15,2020-11-23,0012101300,
0000512767,RV,0153516047,0.21,2020-11-23,0012101300,
0000512767,RV,0153516057,0.02,2020-11-23,0012101300,
0000512767,RV,0153516067,0.01,2020-11-23,0012101300,
0000512767,RV,0153516077,0.07,2020-11-23,0012101300,
0000512767,RV,0153516087,0.15,2020-11-23,0012101300,
0000512767,RV,0153516097,0.04,2020-11-23,0012101300,
0000512767,RV,0153516107,6.31,2020-11-23,0012101300,
0000512767,RV,0153516117,0.34,2020-11-23,0012101300,
0000512767,RV,0153516127,0.41,2020-11-23,0012101300,
0000512767,RV,0153516137,0.00,2020-11-26,0012101300,
0000512767,RV,0153516147,0.01,2020-11-26,0012101300,
0000512767,RV,0153516157,0.06,2020-11-26,0012101300,
0000500248,RV,0153517359,121.33,2020-12-15,0012101300,
0000500248,RV,0153517369,35.43,2020-12-15,0012101300,
0000500248,RV,0153517379,2.57,2020-12-16,0012101300,
0000502401,RV,0153517393,38.76,2020-12-15,0012101300,
0000501635,ZT,0153517617,-145.87,2020-11-30,0012101300,
0000500248,RV,0153517707,22.16,2020-11-27,0012101300,
0000500248,RV,0153517717,57.34,2020-11-27,0012101300,
0000500248,RV,0153517727,113.05,2020-11-27,0012101300,
0000505063,RV,0153517768,13.08,2020-11-26,0012101300,
0000506593,RV,0153517778,2.72,2020-11-27,0012101300,
0000509282,RV,0153517806,2.99,2020-11-26,0012101300,
0000509282,RV,0153517816,70.51,2020-11-26,0012101300,
0000511602,RV,0153517831,2069.96,2020-11-05,0012100400,2020-12-20
0000512767,RV,0153517841,0.01,2020-11-23,0012101300,
0000512767,RV,0153517851,0.07,2020-11-23,0012101300,
0000512767,RV,0153517861,0.03,2020-11-23,0012101300,
0000512767,RV,0153517871,0.01,2020-11-23,0012101300,
0000512767,RV,0153517881,0.00,2020-11-23,0012101300,
0000512767,RV,0153517891,0.17,2020-11-23,0012101300,
0000512767,RV,0153517901,14.04,2020-11-23,0012101300,
0000512767,RV,0153517911,3.04,2020-11-23,0012101300,
0000512767,RV,0153517921,0.38,2020-11-23,0012101300,
0000512767,RV,0153517931,1.12,2020-11-23,0012101300,
0000512767,RV,0153517941,0.56,2020-11-23,0012101300,
0000512767,RV,0153517951,1.59,2020-11-23,0012101300,
0000512767,RV,0153517961,0.00,2020-11-23,0012101300,
0000512767,RV,0153517971,0.00,2020-11-23,0012101300,
0000512767,RV,0153517981,0.16,2020-11-23,0012101300,
0000512767,RV,0153517991,0.22,2020-11-23,0012101300,
0000512767,RV,0153518001,0.01,2020-11-23,0012101300,
0000512767,RV,0153518011,0.02,2020-11-23,0012101300,
0000512767,RV,0153518021,0.29,2020-11-23,0012101300,
0000512767,RV,0153518031,0.01,2020-11-23,0012101300,
0000512767,RV,0153518041,0.18,2020-11-23,0012101300,
0000512767,RV,0153518051,0.03,2020-11-23,0012101300,
0000512767,RV,0153518061,0.02,2020-11-23,0012101300,
0000512767,RV,0153518071,0.01,2020-11-23,0012101300,
0000512767,RV,0153518081,0.01,2020-11-23,0012101300,
0000512767,RV,0153518091,0.01,2020-11-24,0012101300,
0000512767,RV,0153518101,7.26,2020-11-24,0012101300,
0000512767,RV,0153518111,0.02,2020-11-24,0012101300,
0000512767,RV,0153518121,0.09,2020-11-24,0012101300,
0000512767,RV,0153518131,0.92,2020-11-24,0012101300,
0000512767,RV,0153518141,0.11,2020-11-24,0012101300,
0000512767,RV,0153518151,15.19,2020-11-24,0012101300,
0000512767,RV,0153518161,0.11,2020-11-24,0012101300,
0000512767,RV,0153518171,2.18,2020-11-24,0012101300,
0000512767,RV,0153518181,0.01,2020-11-24,0012101300,
0000512767,RV,0153518191,0.11,2020-11-24,0012101300,
0000512767,RV,0153518201,0.01,2020-11-24,0012101300,
0000512767,RV,0153518211,0.01,2020-11-24,0012101300,
0000512767,RV,0153518221,0.06,2020-11-24,0012101300,
0000512767,RV,0153518231,0.12,2020-11-24,0012101300,
0000512767,RV,0153518241,0.39,2020-11-24,0012101300,
0000512767,RV,0153518251,1.93,2020-11-24,0012101300,
0000512767,RV,0153518261,0.00,2020-11-24,0012101300,
0000512767,RV,0153518271,0.00,2020-11-24,0012101300,
0000512767,RV,0153518281,163.27,2020-11-24,0012101300,
0000512767,RV,0153518291,0.01,2020-11-24,0012101300,
0000512767,RV,0153518301,0.09,2020-11-24,0012101300,
0000512767,RV,0153518311,2.85,2020-11-24,0012101300,
0000512767,RV,0153518321,0.08,2020-11-24,0012101300,
0000512767,RV,0153518331,1.29,2020-11-24,0012101300,
0000512767,RV,0153518341,4.53,2020-11-24,0012101300,
0000512767,RV,0153518351,0.08,2020-11-24,0012101300,
0000512767,RV,0153518361,0.02,2020-11-24,0012101300,
0000512767,RV,0153518371,0.18,2020-11-24,0012101300,
0000512767,RV,0153518381,0.12,2020-11-24,0012101300,
0000512767,RV,0153518391,0.03,2020-11-24,0012101300,
0000512767,RV,0153518401,8.18,2020-11-24,0012101300,
0000512767,RV,0153518411,0.03,2020-11-24,0012101300,
0000512767,RV,0153518421,0.34,2020-11-24,0012101300,
0000512767,RV,0153518431,0.69,2020-11-24,0012101300,
0000512767,RV,0153518441,0.00,2020-11-24,0012101300,
0000512767,RV,0153518451,0.02,2020-11-24,0012101300,
0000512767,RV,0153518461,1.49,2020-11-24,0012101300,
0000512767,RV,0153518471,0.22,2020-11-24,0012101300,
0000512767,RV,0153518481,0.04,2020-11-24,0012101300,
0000512767,RV,0153518491,0.01,2020-11-24,0012101300,
0000512767,RV,0153518501,1.98,2020-11-24,0012101300,
0000512767,RV,0153518511,0.02,2020-11-24,0012101300,
0000512767,RV,0153518521,0.34,2020-11-24,0012101300,
0000512767,RV,0153518531,0.08,2020-11-24,0012101300,
0000512767,RV,0153518541,0.00,2020-11-24,0012101300,
0000512767,RV,0153518551,3.24,2020-11-24,0012101300,
0000512767,RV,0153518561,0.31,2020-11-24,0012101300,
0000512767,RV,0153518571,0.01,2020-11-24,0012101300,
0000512767,RV,0153518581,0.02,2020-11-24,0012101300,
0000512767,RV,0153518591,0.01,2020-11-24,0012101300,
0000512767,RV,0153518601,1.03,2020-11-24,0012101300,
0000512767,RV,0153518611,49.57,2020-11-24,0012101300,
0000512767,RV,0153518621,0.07,2020-11-25,0012101300,
0000512767,RV,0153518631,2.90,2020-11-25,0012101300,
0000512767,RV,0153518641,0.00,2020-11-25,0012101300,
0000512767,RV,0153518651,0.02,2020-11-25,0012101300,
0000512767,RV,0153518661,0.39,2020-11-25,0012101300,
0000512767,RV,0153518671,3.22,2020-11-25,0012101300,
0000512767,RV,0153518681,39.95,2020-11-25,0012101300,
0000512767,RV,0153518691,0.07,2020-11-25,0012101300,
0000512767,RV,0153518701,45.37,2020-11-25,0012101300,
0000512767,RV,0153518711,0.01,2020-11-25,0012101300,
0000512767,RV,0153518721,1.02,2020-11-25,0012101300,
0000512767,RV,0153518731,0.00,2020-11-25,0012101300,
0000512767,RV,0153518741,3.26,2020-11-25,0012101300,
0000512767,RV,0153518751,0.00,2020-11-25,0012101300,
0000512767,RV,0153518761,0.06,2020-11-25,0012101300,
0000512767,RV,0153518771,0.02,2020-11-25,0012101300,
0000512767,RV,0153518781,0.41,2020-11-25,0012101300,
0000512767,RV,0153518791,0.04,2020-11-25,0012101300,
0000512767,RV,0153518801,0.10,2020-11-25,0012101300,
0000512767,RV,0153518811,0.03,2020-11-25,0012101300,
0000512767,RV,0153518821,45.74,2020-11-25,0012101300,
0000512767,RV,0153518831,0.86,2020-11-25,0012101300,
0000512767,RV,0153518841,2.82,2020-11-25,0012101300,
0000512767,RV,0153518851,0.00,2020-11-25,0012101300,
0000512767,RV,0153518861,0.33,2020-11-25,0012101300,
0000512767,RV,0153518871,0.09,2020-11-25,0012101300,
0000512767,RV,0153518881,0.06,2020-11-25,0012101300,
0000512767,RV,0153518891,0.03,2020-11-25,0012101300,
0000512767,RV,0153523701,0.04,2020-11-25,0012101300,
0000512767,RV,0153523711,0.13,2020-11-25,0012101300,
0000512767,RV,0153523721,0.10,2020-11-25,0012101300,
0000512767,RV,0153523731,0.04,2020-11-25,0012101300,
0000512767,RV,0153523741,0.03,2020-11-25,0012101300,
0000512767,RV,0153523751,0.37,2020-11-25,0012101300,
0000512767,RV,0153523761,0.07,2020-11-25,0012101300,
0000512767,RV,0153523771,0.00,2020-11-25,0012101300,
0000512767,RV,0153523781,0.68,2020-11-25,0012101300,
0000512767,RV,0153523791,1.85,2020-11-25,0012101300,
0000512767,RV,0153523801,0.15,2020-11-25,0012101300,
0000512767,RV,0153523811,1.44,2020-11-25,0012101300,
0000512767,RV,0153523821,0.03,2020-11-25,0012101300,
0000512767,RV,0153523831,0.04,2020-11-25,0012101300,
0000512767,RV,0153523841,1.92,2020-11-25,0012101300,
0000512767,RV,0153523851,0.00,2020-11-25,0012101300,
0000512767,RV,0153523861,0.01,2020-11-25,0012101300,
0000512767,RV,0153523871,0.02,2020-11-25,0012101300,
0000512767,RV,0153523881,0.01,2020-11-25,0012101300,
0000512767,RV,0153523891,0.12,2020-11-25,0012101300,
0000512767,RV,0153523901,0.80,2020-11-25,0012101300,
0000512767,RV,0153523911,1.90,2020-11-25,0012101300,
0000512767,RV,0153523921,0.02,2020-11-25,0012101300,
0000512767,RV,0153523931,0.01,2020-11-25,0012101300,
0000513310,RV,0153523941,56.34,2020-11-27,0012101300,
0000505063,RV,0153542580,60.79,2020-11-30,0012101300,
0000500248,ZT,0153542593,402.68,2020-11-30,0012101300,
0000510877,SA,0153545453,-0.06,2020-12-28,0012101300,
0000505063,RV,0153545518,49.66,2020-11-30,0012101300,
0000505063,RV,0153545528,2.84,2020-11-30,0012101300,
0000505063,RV,0153545560,9.36,2020-12-29,0012101300,
0000512170,RV,0153545708,15.78,2020-11-26,0012101300,
0000516775,RV,0153545725,80.89,2020-12-03,0012101300,
0000507494,RV,0153546003,73.13,2020-11-26,0012101300,
0000507494,RV,0153546013,1.21,2020-11-26,0012101300,
0000507494,RV,0153546023,12.78,2020-11-26,0012101300,
0000507494,RV,0153546033,32.39,2020-11-26,0012101300,
0000507494,RV,0153546043,0.00,2020-11-26,0012101300,
0000507494,RV,0153546053,18.61,2020-11-26,0012101300,
0000507494,RV,0153546063,23.61,2020-11-26,0012101300,
0000507494,RV,0153546073,2.51,2020-11-26,0012101300,
0000507494,RV,0153546083,4.01,2020-11-26,0012101300,
0000507494,RV,0153546093,3.83,2020-11-26,0012101300,
0000507494,RV,0153546103,3.37,2020-11-26,0012101300,
0000507494,RV,0153546113,0.56,2020-11-26,0012101300,
0000507494,RV,0153546123,3.53,2020-11-26,0012101300,
0000507494,RV,0153546133,3.80,2020-11-26,0012101300,
0000507494,RV,0153546143,76.67,2020-11-26,0012101300,
0000507494,RV,0153546153,1.93,2020-11-26,0012101300,
0000507494,RV,0153546163,0.73,2020-11-26,0012101300,
0000507494,RV,0153546173,1.08,2020-11-26,0012101300,
0000507494,RV,0153546183,25.56,2020-11-26,0012101300,
0000507494,RV,0153546193,7.39,2020-11-26,0012101300,
0000507494,RV,0153546203,11.58,2020-11-26,0012101300,
0000507494,RV,0153546213,0.54,2020-11-26,0012101300,
0000507494,RV,0153546223,25.56,2020-11-26,0012101300,
0000507494,RV,0153546233,8.14,2020-11-26,0012101300,
0000507494,RV,0153546243,3.08,2020-11-26,0012101300,
0000507494,RV,0153546253,0.93,2020-11-26,0012101300,
0000507494,RV,0153546263,1.32,2020-11-26,0012101300,
0000507494,RV,0153546273,0.24,2020-11-26,0012101300,
0000507494,RV,0153546283,0.49,2020-11-26,0012101300,
0000507494,RV,0153546293,12.70,2020-11-26,0012101300,
0000507494,RV,0153546303,3.30,2020-11-26,0012101300,
0000507494,RV,0153546313,1.64,2020-11-26,0012101300,
0000507494,RV,0153546323,0.49,2020-11-26,0012101300,
0000507494,RV,0153546333,5.26,2020-11-26,0012101300,
0000507494,RV,0153546343,1.71,2020-11-26,0012101300,
0000507494,RV,0153546353,1.33,2020-11-26,0012101300,
0000507494,RV,0153546363,11.75,2020-11-26,0012101300,
0000507494,RV,0153546373,2.06,2020-11-26,0012101300,
0000507494,RV,0153546383,0.27,2020-11-26,0012101300,
0000507494,RV,0153546393,0.23,2020-11-26,0012101300,
0000507494,RV,0153546403,1.43,2020-11-26,0012101300,
