JENumber,FechaEfectiva,Mes,CuentaContable,Monto,Usuario,FechaEntrada
4900061407,20200511,05,0024010000,-2439,PR_EDPEREZ,20200512
4900061407,20200511,05,0061400100,2439,PR_EDPEREZ,20200512
4900061407,20200511,05,0025010000,-92.58,PR_EDPEREZ,20200512
4900061407,20200511,05,0061500100,92.58,PR_EDPEREZ,20200512
4900061408,20200511,05,0021010000,3551.94,PR_EDPEREZ,20200512
4900061408,20200511,05,0071100100,-3551.94,PR_EDPEREZ,20200512
4900061408,20200511,05,0024010000,-2472.36,PR_EDPEREZ,20200512
4900061408,20200511,05,0061400100,2472.36,PR_EDPEREZ,20200512
4900061408,20200511,05,0025010000,-93.63,PR_EDPEREZ,20200512
4900061408,20200511,05,0061500100,93.63,PR_EDPEREZ,20200512
4900061409,20200511,05,0021010000,2695.5,PR_EDPEREZ,20200512
4900061409,20200511,05,0071100100,-2695.5,PR_EDPEREZ,20200512
4900061409,20200511,05,0024010000,-1876.38,PR_EDPEREZ,20200512
4900061409,20200511,05,0061400100,1876.38,PR_EDPEREZ,20200512
4900061410,20200511,05,0021010000,4629.51,PR_EDPEREZ,20200512
4900061410,20200511,05,0071100100,-4629.51,PR_EDPEREZ,20200512
4900061410,20200511,05,0024010000,-3214.79,PR_EDPEREZ,20200512
4900061410,20200511,05,0061400100,3214.79,PR_EDPEREZ,20200512
4900061411,20200511,05,0021010000,5177.69,PR_EDPEREZ,20200512
4900061411,20200511,05,0071100100,-5177.69,PR_EDPEREZ,20200512
4900061411,20200511,05,0024010000,-3329.34,PR_EDPEREZ,20200512
4900061411,20200511,05,0061400100,3329.34,PR_EDPEREZ,20200512
4900061412,20200511,05,0021010000,5031.66,PR_EDPEREZ,20200512
4900061412,20200511,05,0071100100,-5031.66,PR_EDPEREZ,20200512
4900061412,20200511,05,0024010000,-3235.81,PR_EDPEREZ,20200512
4900061412,20200511,05,0061400100,3235.81,PR_EDPEREZ,20200512
4900061413,20200511,05,0021010000,7600.14,PR_EDPEREZ,20200512
4900061413,20200511,05,0071100100,-7600.14,PR_EDPEREZ,20200512
4900061413,20200511,05,0024010000,-4622.8,PR_EDPEREZ,20200512
4900061413,20200511,05,0061400100,4622.8,PR_EDPEREZ,20200512
4900061413,20200511,05,0025010000,-241.27,PR_EDPEREZ,20200512
4900061413,20200511,05,0061500100,241.27,PR_EDPEREZ,20200512
4900061414,20200511,05,0021010000,2273.22,PR_EDPEREZ,20200512
4900061414,20200511,05,0071100100,-2273.22,PR_EDPEREZ,20200512
4900061414,20200511,05,0024010000,-1378.28,PR_EDPEREZ,20200512
4900061414,20200511,05,0061400100,1378.28,PR_EDPEREZ,20200512
4900061414,20200511,05,0025010000,-72.16,PR_EDPEREZ,20200512
4900061414,20200511,05,0061500100,72.16,PR_EDPEREZ,20200512
4900061415,20200511,05,0021010000,2656.35,PR_EDPEREZ,20200512
4900061415,20200511,05,0071100100,-2656.35,PR_EDPEREZ,20200512
4900061415,20200511,05,0024010000,-1518.94,PR_EDPEREZ,20200512
4900061415,20200511,05,0061400100,1518.94,PR_EDPEREZ,20200512
4900061416,20200509,05,0021010000,-14389.83,PR_EDPEREZ,20200512
4900061416,20200509,05,0069400100,14389.83,PR_EDPEREZ,20200512
4900061416,20200509,05,0021010000,-9443.16,PR_EDPEREZ,20200512
4900061416,20200509,05,0069400100,9443.16,PR_EDPEREZ,20200512
4900061416,20200509,05,0021010000,-10209.35,PR_EDPEREZ,20200512
4900061416,20200509,05,0069400100,10209.35,PR_EDPEREZ,20200512
4900061416,20200509,05,0021010000,-610.47,PR_EDPEREZ,20200512
4900061416,20200509,05,0069400100,610.47,PR_EDPEREZ,20200512
4900061416,20200509,05,0021010000,-2656.35,PR_EDPEREZ,20200512
4900061416,20200509,05,0069400100,2656.35,PR_EDPEREZ,20200512
4900061416,20200509,05,0021010000,-1859.31,PR_EDPEREZ,20200512
4900061416,20200509,05,0069400100,1859.31,PR_EDPEREZ,20200512
4900061416,20200509,05,0023000100,-992.32,PR_EDPEREZ,20200512
4900061416,20200509,05,0069400100,992.32,PR_EDPEREZ,20200512
4900061416,20200509,05,0021010000,-300.7,PR_EDPEREZ,20200512
4900061416,20200509,05,0069400100,300.7,PR_EDPEREZ,20200512
4900061417,20200511,05,0021010000,-3162.69,PR_EDPEREZ,20200512
4900061417,20200511,05,0069400100,3162.69,PR_EDPEREZ,20200512
4900061417,20200511,05,0021010000,-7226.87,PR_EDPEREZ,20200512
4900061417,20200511,05,0069400100,7226.87,PR_EDPEREZ,20200512
4900061417,20200511,05,0021010000,-1760,PR_EDPEREZ,20200512
4900061417,20200511,05,0069400100,1760,PR_EDPEREZ,20200512
4900061417,20200511,05,0021010000,-2514.2,PR_EDPEREZ,20200512
4900061417,20200511,05,0069400100,2514.2,PR_EDPEREZ,20200512
4900061417,20200511,05,0021010000,-1510,PR_EDPEREZ,20200512
4900061417,20200511,05,0069400100,1510,PR_EDPEREZ,20200512
4900061418,20200509,05,0021010000,4494.15,PR_EDPEREZ,20200512
4900061418,20200509,05,0071100100,-4494.15,PR_EDPEREZ,20200512
4900061418,20200509,05,0024010000,-3112.5,PR_EDPEREZ,20200512
4900061418,20200509,05,0061400100,3112.5,PR_EDPEREZ,20200512
4900061419,20200509,05,0021010000,3972.96,PR_EDPEREZ,20200512
4900061419,20200509,05,0071100100,-3972.96,PR_EDPEREZ,20200512
4900061419,20200509,05,0024010000,-2751.54,PR_EDPEREZ,20200512
4900061419,20200509,05,0061400100,2751.54,PR_EDPEREZ,20200512
4900061420,20200509,05,0021010000,1021.05,PR_EDPEREZ,20200512
4900061420,20200509,05,0071100100,-1021.05,PR_EDPEREZ,20200512
4900061420,20200509,05,0024010000,-707.14,PR_EDPEREZ,20200512
4900061420,20200509,05,0061400100,707.14,PR_EDPEREZ,20200512
4900061421,20200509,05,0021010000,4815.45,PR_EDPEREZ,20200512
4900061421,20200509,05,0071100100,-4815.45,PR_EDPEREZ,20200512
4900061421,20200509,05,0024010000,-3335.02,PR_EDPEREZ,20200512
4900061421,20200509,05,0061400100,3335.02,PR_EDPEREZ,20200512
4900061422,20200509,05,0021010000,4041.75,PR_EDPEREZ,20200512
4900061422,20200509,05,0071100100,-4041.75,PR_EDPEREZ,20200512
4900061422,20200509,05,0024010000,-2584.18,PR_EDPEREZ,20200512
4900061422,20200509,05,0061400100,2584.18,PR_EDPEREZ,20200512
4900061423,20200509,05,0021010000,5831.51,PR_EDPEREZ,20200512
4900061423,20200509,05,0071100100,-5831.51,PR_EDPEREZ,20200512
4900061423,20200509,05,0024010000,-3728.5,PR_EDPEREZ,20200512
4900061423,20200509,05,0061400100,3728.5,PR_EDPEREZ,20200512
4900061424,20200509,05,0021010000,455.4,PR_EDPEREZ,20200512
4900061424,20200509,05,0071100100,-455.4,PR_EDPEREZ,20200512
4900061424,20200509,05,0024010000,-274.99,PR_EDPEREZ,20200512
4900061424,20200509,05,0061400100,274.99,PR_EDPEREZ,20200512
4900061424,20200509,05,0025010000,-14.46,PR_EDPEREZ,20200512
4900061424,20200509,05,0061500100,14.46,PR_EDPEREZ,20200512
4900061425,20200509,05,0023000100,1594.08,PR_EDPEREZ,20200512
4900061425,20200509,05,0071300100,-1594.09,PR_EDPEREZ,20200512
4900061425,20200509,05,0069208100,0.01,PR_EDPEREZ,20200512
4900061425,20200509,05,0024010000,-670.83,PR_EDPEREZ,20200512
4900061425,20200509,05,0061400100,670.83,PR_EDPEREZ,20200512
4900061426,20200509,05,0023000100,705.85,PR_EDPEREZ,20200512
4900061426,20200509,05,0071300100,-706.1,PR_EDPEREZ,20200512
4900061426,20200509,05,0069208100,0.25,PR_EDPEREZ,20200512
4900061426,20200509,05,0024010000,-417.97,PR_EDPEREZ,20200512
4900061426,20200509,05,0061400100,417.97,PR_EDPEREZ,20200512
4900061427,20200509,05,0021010000,2572.02,PR_EDPEREZ,20200512
4900061427,20200509,05,0071100100,-2572.02,PR_EDPEREZ,20200512
4900061427,20200509,05,0024010000,-1461.75,PR_EDPEREZ,20200512
4900061427,20200509,05,0061400100,1461.75,PR_EDPEREZ,20200512
4900061428,20200512,05,0021010000,-3041.28,PR_EDPEREZ,20200512
4900061428,20200512,05,0069400100,3041.28,PR_EDPEREZ,20200512
4900061429,20200512,05,0021010000,-3736.8,PR_EDPEREZ,20200512
4900061429,20200512,05,0069400100,3736.8,PR_EDPEREZ,20200512
4900061430,20200512,05,0021010000,-3283.2,PR_EDPEREZ,20200512
4900061430,20200512,05,0069200100,3283.2,PR_EDPEREZ,20200512
4900061431,20200512,05,0021010000,-3041.28,PR_EDPEREZ,20200512
4900061431,20200512,05,0069200100,3041.28,PR_EDPEREZ,20200512
4900061432,20200512,05,0021010000,-2246.4,PR_EDPEREZ,20200512
4900061432,20200512,05,0069200100,2246.4,PR_EDPEREZ,20200512
4900061433,20200512,05,0021010000,-10.8,PR_EDPEREZ,20200512
4900061433,20200512,05,0069200100,10.8,PR_EDPEREZ,20200512
4900061434,20200512,05,0021010000,-21.6,PR_EDPEREZ,20200512
4900061434,20200512,05,0069200100,21.6,PR_EDPEREZ,20200512
4900061435,20200512,05,0025010000,-164.1,PR_EDPEREZ,20200512
4900061435,20200512,05,0069100100,164.1,PR_EDPEREZ,20200512
4900061436,20200512,05,0026010000,-68.46,PR_ALMACENPI,20200512
4900061436,20200512,05,0061600101,68.46,PR_ALMACENPI,20200512
4900061437,20200513,05,0026010000,-44.83,PR_ALMACENPI,20200513
4900061437,20200513,05,0061600101,44.83,PR_ALMACENPI,20200513
4900061437,20200513,05,0026010000,-131.58,PR_ALMACENPI,20200513
4900061437,20200513,05,0061600101,131.58,PR_ALMACENPI,20200513
4900061438,20200513,05,0026010000,-87.55,PR_ALMACENPI,20200513
4900061438,20200513,05,0061600101,87.55,PR_ALMACENPI,20200513
4900061439,20200513,05,0026010000,-175.1,PR_ALMACENPI,20200513
4900061439,20200513,05,0061600101,175.1,PR_ALMACENPI,20200513
4900061440,20200513,05,0026010000,-195.08,PR_ALMACENPI,20200513
4900061440,20200513,05,0061600101,195.08,PR_ALMACENPI,20200513
4900061441,20200513,05,0026010000,-134.36,PR_ALMACENPI,20200513
4900061441,20200513,05,0061600101,134.36,PR_ALMACENPI,20200513
4900061442,20200513,05,0026010000,-160.33,PR_ALMACENPI,20200513
4900061442,20200513,05,0061600101,160.33,PR_ALMACENPI,20200513
4900061443,20200516,05,0026010000,-203.52,PR_ALMACENPI,20200516
4900061443,20200516,05,0061600101,203.52,PR_ALMACENPI,20200516
4900061444,20200516,05,0026010000,-16.33,PR_ALMACENPI,20200516
4900061444,20200516,05,0061600101,16.33,PR_ALMACENPI,20200516
4900061445,20200518,05,0026010000,-544.98,PR_ALMACENPI,20200518
4900061445,20200518,05,0061600101,544.98,PR_ALMACENPI,20200518
4900061446,20200518,05,0026010000,-65.79,PR_ALMACENPI,20200518
4900061446,20200518,05,0061600101,65.79,PR_ALMACENPI,20200518
4900061446,20200518,05,0026010000,-62.69,PR_ALMACENPI,20200518
4900061446,20200518,05,0061600101,62.69,PR_ALMACENPI,20200518
4900061446,20200518,05,0026010000,-44.83,PR_ALMACENPI,20200518
4900061446,20200518,05,0061600101,44.83,PR_ALMACENPI,20200518
4900061446,20200518,05,0026010000,-62.69,PR_ALMACENPI,20200518
4900061446,20200518,05,0061600101,62.69,PR_ALMACENPI,20200518
4900061447,20200520,05,0021010000,29180.07,PR_EDPEREZ,20200522
4900061447,20200520,05,0071100100,-29180.07,PR_EDPEREZ,20200522
4900061447,20200520,05,0024010000,-20260.5,PR_EDPEREZ,20200522
4900061447,20200520,05,0061400100,20260.5,PR_EDPEREZ,20200522
4900061447,20200520,05,0025010000,-767.43,PR_EDPEREZ,20200522
4900061447,20200520,05,0061500100,767.43,PR_EDPEREZ,20200522
4900061448,20200520,05,0021010000,22009.68,PR_EDPEREZ,20200522
4900061448,20200520,05,0071100100,-22009.68,PR_EDPEREZ,20200522
4900061448,20200520,05,0024010000,-15320.79,PR_EDPEREZ,20200522
4900061448,20200520,05,0061400100,15320.79,PR_EDPEREZ,20200522
4900061448,20200520,05,0025010000,-578.86,PR_EDPEREZ,20200522
4900061448,20200520,05,0061500100,578.86,PR_EDPEREZ,20200522
4900061449,20200520,05,0021010000,18722.1,PR_EDPEREZ,20200522
4900061449,20200520,05,0071100100,-18722.1,PR_EDPEREZ,20200522
4900061449,20200520,05,0024010000,-11728.74,PR_EDPEREZ,20200522
4900061449,20200520,05,0061400100,11728.74,PR_EDPEREZ,20200522
4900061449,20200520,05,0025010000,-443.16,PR_EDPEREZ,20200522
4900061449,20200520,05,0061500100,443.16,PR_EDPEREZ,20200522
4900061450,20200520,05,0021010000,31578.57,PR_EDPEREZ,20200522
4900061450,20200520,05,0071100100,-31578.57,PR_EDPEREZ,20200522
4900061450,20200520,05,0024010000,-21925.68,PR_EDPEREZ,20200522
4900061450,20200520,05,0061400100,21925.68,PR_EDPEREZ,20200522
4900061450,20200520,05,0025010000,-830.55,PR_EDPEREZ,20200522
4900061450,20200520,05,0061500100,830.55,PR_EDPEREZ,20200522
4900061451,20200520,05,0021010000,29825.82,PR_EDPEREZ,20200522
4900061451,20200520,05,0071100100,-29825.82,PR_EDPEREZ,20200522
4900061451,20200520,05,0024010000,-19178.9,PR_EDPEREZ,20200522
4900061451,20200520,05,0061400100,19178.9,PR_EDPEREZ,20200522
4900061451,20200520,05,0025010000,-263,PR_EDPEREZ,20200522
4900061451,20200520,05,0061500100,263,PR_EDPEREZ,20200522
4900061452,20200520,05,0021010000,26404.74,PR_EDPEREZ,20200522
4900061452,20200520,05,0071100100,-26404.74,PR_EDPEREZ,20200522
4900061452,20200520,05,0024010000,-16978.72,PR_EDPEREZ,20200522
4900061452,20200520,05,0061400100,16978.72,PR_EDPEREZ,20200522
4900061453,20200520,05,0021010000,9123.84,PR_EDPEREZ,20200522
4900061453,20200520,05,0071100100,-9123.84,PR_EDPEREZ,20200522
4900061453,20200520,05,0024010000,-5548.66,PR_EDPEREZ,20200522
4900061453,20200520,05,0061400100,5548.66,PR_EDPEREZ,20200522
4900061453,20200520,05,0025010000,-289.64,PR_EDPEREZ,20200522
4900061453,20200520,05,0061500100,289.64,PR_EDPEREZ,20200522
4900061454,20200520,05,0021010000,7645.32,PR_EDPEREZ,20200522
4900061454,20200520,05,0071100100,-7645.32,PR_EDPEREZ,20200522
4900061454,20200520,05,0024010000,-4635.96,PR_EDPEREZ,20200522
4900061454,20200520,05,0061400100,4635.96,PR_EDPEREZ,20200522
4900061454,20200520,05,0025010000,-242.7,PR_EDPEREZ,20200522
4900061454,20200520,05,0061500100,242.7,PR_EDPEREZ,20200522
4900061455,20200520,05,0023000100,4867.14,PR_EDPEREZ,20200522
4900061455,20200520,05,0071300100,-4867.18,PR_EDPEREZ,20200522
4900061455,20200520,05,0069208100,0.04,PR_EDPEREZ,20200522
4900061455,20200520,05,0024010000,-2062.44,PR_EDPEREZ,20200522
4900061455,20200520,05,0061400100,2062.44,PR_EDPEREZ,20200522
4900061456,20200520,05,0023000100,6024.58,PR_EDPEREZ,20200522
4900061456,20200520,05,0071300100,-6026.78,PR_EDPEREZ,20200522
4900061456,20200520,05,0069208100,2.2,PR_EDPEREZ,20200522
4900061456,20200520,05,0024010000,-3584.81,PR_EDPEREZ,20200522
4900061456,20200520,05,0061400100,3584.81,PR_EDPEREZ,20200522
4900061457,20200520,05,0021010000,18737.1,PR_EDPEREZ,20200522
4900061457,20200520,05,0071100100,-18737.1,PR_EDPEREZ,20200522
4900061457,20200520,05,0024010000,-10713.83,PR_EDPEREZ,20200522
4900061457,20200520,05,0061400100,10713.83,PR_EDPEREZ,20200522
4900061458,20200519,05,0021010000,755,PR_EDPEREZ,20200522
4900061458,20200519,05,0071100100,-755,PR_EDPEREZ,20200522
4900061458,20200519,05,0025010000,-142.11,PR_EDPEREZ,20200522
4900061458,20200519,05,0061500100,142.11,PR_EDPEREZ,20200522
4900061458,20200519,05,0023000100,-401.43,PR_EDPEREZ,20200522
4900061458,20200519,05,0061700010,401.43,PR_EDPEREZ,20200522
4900061459,20200519,05,0021010000,2769.2,PR_EDPEREZ,20200522
4900061459,20200519,05,0071100100,-2769.2,PR_EDPEREZ,20200522
4900061459,20200519,05,0025010000,-486.05,PR_EDPEREZ,20200522
4900061459,20200519,05,0061500100,486.05,PR_EDPEREZ,20200522
4900061459,20200519,05,0025010000,-10.23,PR_EDPEREZ,20200522
4900061459,20200519,05,0061500100,10.23,PR_EDPEREZ,20200522
4900061459,20200519,05,0025010000,-27.42,PR_EDPEREZ,20200522
4900061459,20200519,05,0061500100,27.42,PR_EDPEREZ,20200522
4900061459,20200519,05,0023000100,-1472.37,PR_EDPEREZ,20200522
4900061459,20200519,05,0061700010,1472.37,PR_EDPEREZ,20200522
4900061460,20200519,05,0021010000,510,PR_EDPEREZ,20200522
4900061460,20200519,05,0071100100,-510,PR_EDPEREZ,20200522
4900061460,20200519,05,0025010000,-96.33,PR_EDPEREZ,20200522
4900061460,20200519,05,0061500100,96.33,PR_EDPEREZ,20200522
4900061460,20200519,05,0023000100,-271.16,PR_EDPEREZ,20200522
4900061460,20200519,05,0061700010,271.16,PR_EDPEREZ,20200522
4900061461,20200519,05,0021010000,2294.6,PR_EDPEREZ,20200522
4900061461,20200519,05,0071100100,-2294.6,PR_EDPEREZ,20200522
4900061461,20200519,05,0025010000,-441.05,PR_EDPEREZ,20200522
4900061461,20200519,05,0061500100,441.05,PR_EDPEREZ,20200522
4900061461,20200519,05,0023000100,-1220.03,PR_EDPEREZ,20200522
4900061461,20200519,05,0061700010,1220.03,PR_EDPEREZ,20200522
4900061462,20200519,05,0021010000,2130.36,PR_EDPEREZ,20200522
4900061462,20200519,05,0071100100,-2130.36,PR_EDPEREZ,20200522
4900061462,20200519,05,0025010000,-532.54,PR_EDPEREZ,20200522
4900061462,20200519,05,0061500100,532.54,PR_EDPEREZ,20200522
4900061462,20200519,05,0023000100,-958.31,PR_EDPEREZ,20200522
4900061462,20200519,05,0061700010,958.31,PR_EDPEREZ,20200522
4900061463,20200519,05,0021010000,3881.02,PR_EDPEREZ,20200522
4900061463,20200519,05,0071100100,-3881.02,PR_EDPEREZ,20200522
4900061463,20200519,05,0025010000,-943.28,PR_EDPEREZ,20200522
4900061463,20200519,05,0061500100,943.28,PR_EDPEREZ,20200522
4900061463,20200519,05,0023000100,-1611.53,PR_EDPEREZ,20200522
4900061463,20200519,05,0061700010,1611.53,PR_EDPEREZ,20200522
4900061464,20200519,05,0021010000,2075.76,PR_EDPEREZ,20200522
4900061464,20200519,05,0071100100,-2075.76,PR_EDPEREZ,20200522
4900061464,20200519,05,0025010000,-513.81,PR_EDPEREZ,20200522
4900061464,20200519,05,0061500100,513.81,PR_EDPEREZ,20200522
4900061464,20200519,05,0023000100,-933.75,PR_EDPEREZ,20200522
4900061464,20200519,05,0061700010,933.75,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-8062.38,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,8062.38,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-14303.61,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,14303.61,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-45378.45,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,45378.45,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-8170.54,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,8170.54,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-9873.26,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,9873.26,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-17489.43,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,17489.43,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-2572.02,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,2572.02,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-3986.19,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,3986.19,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-9816.48,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,9816.48,PR_EDPEREZ,20200522
4900061465,20200519,05,0023000100,-131.44,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,131.44,PR_EDPEREZ,20200522
4900061465,20200519,05,0023000100,-705.85,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,705.85,PR_EDPEREZ,20200522
4900061465,20200519,05,0023000100,-1465.46,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,1465.46,PR_EDPEREZ,20200522
4900061465,20200519,05,0021010000,-2294.6,PR_EDPEREZ,20200522
4900061465,20200519,05,0069400100,2294.6,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-8075.43,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,8075.43,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-21738.41,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,21738.41,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-1786.05,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,1786.05,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-755,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,755,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-2769.2,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,2769.2,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-510,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,510,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-1770.36,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,1770.36,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-3881.02,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,3881.02,PR_EDPEREZ,20200522
4900061466,20200519,05,0021010000,-2075.76,PR_EDPEREZ,20200522
4900061466,20200519,05,0069400100,2075.76,PR_EDPEREZ,20200522
4900061467,20200522,05,0021010000,-3041.28,PR_EDPEREZ,20200522
4900061467,20200522,05,0069400100,3041.28,PR_EDPEREZ,20200522
4900061468,20200522,05,0021010000,-3041.28,PR_EDPEREZ,20200522
4900061468,20200522,05,0069400100,3041.28,PR_EDPEREZ,20200522
4900061469,20200522,05,0021010000,-3041.28,PR_EDPEREZ,20200522
4900061469,20200522,05,0069400100,3041.28,PR_EDPEREZ,20200522
4900061470,20200522,05,0021010000,-3736.8,PR_EDPEREZ,20200522
4900061470,20200522,05,0069400100,3736.8,PR_EDPEREZ,20200522
4900061471,20200522,05,0021010000,-3736.8,PR_EDPEREZ,20200522
4900061471,20200522,05,0069400100,3736.8,PR_EDPEREZ,20200522
4900061472,20200522,05,0021010000,-3736.8,PR_EDPEREZ,20200522
4900061472,20200522,05,0069400100,3736.8,PR_EDPEREZ,20200522
4900061473,20200522,05,0021010000,-3801.6,PR_EDPEREZ,20200522
4900061473,20200522,05,0069400100,3801.6,PR_EDPEREZ,20200522
4900061474,20200522,05,0021010000,-156,PR_EDPEREZ,20200522
4900061474,20200522,05,0069200100,156,PR_EDPEREZ,20200522
4900061475,20200522,05,0021010000,-10.8,PR_EDPEREZ,20200522
4900061475,20200522,05,0069200100,10.8,PR_EDPEREZ,20200522
4900061476,20200522,05,0021010000,-32.4,PR_EDPEREZ,20200522
4900061476,20200522,05,0069200100,32.4,PR_EDPEREZ,20200522
4900061477,20200522,05,0021010000,-2661.12,PR_EDPEREZ,20200522
4900061477,20200522,05,0069200100,2661.12,PR_EDPEREZ,20200522
4900061478,20200522,05,0021010000,-2661.12,PR_EDPEREZ,20200522
4900061478,20200522,05,0069200100,2661.12,PR_EDPEREZ,20200522
4900061479,20200522,05,0021010000,-2246.4,PR_EDPEREZ,20200522
4900061479,20200522,05,0069200100,2246.4,PR_EDPEREZ,20200522
4900061480,20200522,05,0025010000,-328.19,PR_EDPEREZ,20200522
4900061480,20200522,05,0069100100,328.19,PR_EDPEREZ,20200522
